# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.4658260246e-04 2.3434592320e-04 3.2992042644e-05 -3.1109605697e-06 -2.8354195124e-06 -8.1728450774e-07 -1.6546488129e-07 -2.7359687186e-08 -3.7739205587e-09 -6.4044064815e-09 6.0217572163e-04 1.2838204305e-04 -3.3427777224e-05 -7.6802567636e-06 -1.0655010324e-06 -1.5362561010e-07 -1.8757738581e-08 -6.4638575451e-11 -9.4600123869e-09 5.4855622692e-04 8.8503417158e-05 -4.7503416899e-05 -1.0529808629e-05 -1.7247368086e-06 -2.8861734377e-07 -4.7257499937e-08 -6.8442269388e-08 4.9249756814e-04 6.7339503032e-05 -5.0326598532e-05 -1.1700970246e-05 -2.0625540335e-06 -3.8865718616e-07 -3.1733348282e-07 4.1623620400e-04 5.2365746645e-05 -4.4532039812e-05 -1.0731647906e-05 -2.0519220495e-06 -1.0015986152e-06 3.3891731413e-04 4.0626817581e-05 -3.3967051049e-05 -8.4578116070e-06 -2.2138451357e-06 2.5329939940e-04 3.0388860455e-05 -1.9846698941e-05 -2.7043197249e-06 1.7119487404e-04 2.3885856863e-05 3.0705493613e-06 9.2707124931e-05 2.3543388524e-05 2.8811475983e-05
  13 6.3404199984e-04 2.7905521684e-04 4.2430814355e-05 -1.9132209196e-06 -2.7251266626e-06 -7.8664969042e-07 -1.5000219498e-07 -2.2312159787e-08 -2.7602678436e-09 -5.4324288139e-09 7.0339644483e-04 1.5817561624e-04 -3.3315602661e-05 -7.4435835533e-06 -9.1216061060e-07 -1.0901969374e-07 -8.8766657764e-09 1.2071036026e-09 -7.5878633294e-09 6.3740958127e-04 1.0992743586e-04 -4.9451720197e-05 -1.0361628272e-05 -1.5129191261e-06 -2.1997059403e-07 -2.9703082766e-08 -5.6989819122e-08 5.7074439128e-04 8.3277092575e-05 -5.3487888514e-05 -1.1738098263e-05 -1.8720658663e-06 -3.1788070372e-07 -2.8209674113e-07 4.8208665395e-04 6.4376484319e-05 -4.7852629701e-05 -1.0929734827e-05 -1.9338062726e-06 -9.3006148729e-07 3.9260955263e-04 4.9720384134e-05 -3.6660802914e-05 -8.7217408092e-06 -2.0871240773e-06 2.9371994095e-04 3.7136033957e-05 -2.1246316288e-05 -2.3475498306e-06 1.9885711465e-04 2.9048087514e-05 4.5523450808e-06 1.0811258030e-04 2.8189106980e-05 3.4133988144e-05
  14 7.2478977678e-04 3.2713469464e-04 5.2902012682e-05 -4.9910844477e-07 -2.5825515050e-06 -7.5576890678e-07 -1.3726934330e-07 -1.8375645199e-08 -2.0065953695e-09 -4.6478778506e-09 8.1167035614e-04 1.9123255468e-04 -3.2661538595e-05 -7.1724238119e-06 -7.7781377943e-07 -7.6541369198e-08 -2.0247506981e-09 1.5237530716e-09 -6.2507969633e-09 7.3248795840e-04 1.3414474359e-04 -5.0800500422e-05 -1.0107263027e-05 -1.3130233535e-06 -1.6310227512e-07 -1.8000262319e-08 -4.7263383519e-08 6.5430816540e-04 1.0142773729e-04 -5.6108625613e-05 -1.1648073587e-05 -1.6781078291e-06 -2.5694985457e-07 -2.4757691170e-07 5.5237716056e-04 7.8092909216e-05 -5.0740029135e-05 -1.1005187184e-05 -1.8031665444e-06 -8.4638499729e-07 4.4995031028e-04 6.0109313551e-05 -3.9034777617e-05 -8.8895811510e-06 -1.9079303361e-06 3.3696640570e-04 4.4849047672e-05 -2.2409910316e-05 -1.8519705461e-06 2.2854796655e-04 3.4916730023e-05 6.3288031450e-06 1.2476277462e-04 3.3365612811e-05 3.9997600658e-05
  15 8.1807300022e-04 3.7830281878e-04 6.4358064764e-05 1.1230501987e-06 -2.4104921915e-06 -7.2446067135e-07 -1.2669619783e-07 -1.5311547102e-08 -1.3451235951e-09 -3.9873542460e-09 9.2654879491e-04 2.2743632780e-04 -3.1504616541e-05 -6.8819012788e-06 -6.6219228237e-07 -5.2822317443e-08 1.4743884771e-09 1.8414621652e-09 -5.2730891265e-09 8.3359414264e-04 1.6115166536e-04 -5.1574861124e-05 -9.7904569701e-06 -1.1325385486e-06 -1.1772715743e-07 -9.5594938036e-09 -3.8823696228e-08 7.4307092921e-04 1.2184304258e-04 -5.8193767056e-05 -1.1459940371e-05 -1.4889276283e-06 -2.0574370697e-07 -2.1368011931e-07 6.2702589600e-04 9.3573915398e-05 -5.3184267260e-05 -1.0976769766e-05 -1.6686908108e-06 -7.5243935461e-07 5.1088355441e-04 7.1852906683e-05 -4.1076937785e-05 -8.9730009812e-06 -1.6803579728e-06 3.8300881438e-04 5.3573292618e-05 -2.3325700185e-05 -1.2188442728e-06 2.6026411453e-04 4.1521711730e-05 8.4101669920e-06 1.4267162944e-04 3.9093498300e-05 4.6420332256e-05
  16 9.1319766542e-04 4.3225867891e-04 7.6745770745e-05 2.9446087193e-06 -2.2112120564e-06 -6.9263341412e-07 -1.1754259881e-07 -1.2961787005e-08 -9.4482948495e-10 -3.3916271133e-09 1.0475314867e-03 2.6664110137e-04 -2.9882211816e-05 -6.5830266135e-06 -5.6409367489e-07 -3.5468369708e-08 2.7730070510e-09 2.0754796334e-09 -4.4791378819e-09 9.4049599062e-04 1.9091547757e-04 -5.1805951540e-05 -9.4319891625e-06 -9.7195242687e-07 -8.3624115339e-08 -3.5234254208e-09 -3.1269826454e-08 8.3689522514e-04 1.4454852084e-04 -5.9751921784e-05 -1.1198612820e-05 -1.3121851244e-06 -1.6229512272e-07 -1.8023274659e-07 7.0594809930e-04 1.1086387118e-04 -5.5185536765e-05 -1.0863920357e-05 -1.5355276562e-06 -6.4937458607e-07 5.7534922578e-04 8.4995428349e-05 -4.2778735273e-05 -8.9853843403e-06 -1.4076180580e-06 4.3181953327e-04 6.3344739118e-05 -2.3987947579e-05 -4.5109555913e-07 2.9399790069e-04 4.8890321521e-05 1.0800760044e-05 1.6184721450e-04 4.5387194723e-05 5.3417463915e-05
  17 1.0095382377e-03 4.8868821526e-04 9.0007648678e-05 4.9557476264e-06 -1.9858805534e-06 -6.6029163189e-07 -1.0940953812e-07 -1.1337150033e-08 -8.0625650967e-10 -2.8181187367e-09 1.1740777369e-03 3.0867731687e-04 -2.7830438532e-05 -6.2830211729e-06 -4.8158626297e-07 -2.3360181100e-08 3.5517261943e-09 1.7873654312e-09 -3.7461182551e-09 1.0529279020e-03 2.2337738782e-04 -5.1526120425e-05 -9.0503497634e-06 -8.2980016420e-07 -5.9031664278e-08 2.1975035356e-10 -2.4182563862e-08 9.3562683578e-04 1.6954498746e-04 -6.0798907716e-05 -1.0883215194e-05 -1.1512331606e-06 -1.2680386860e-07 -1.4690982299e-07 7.8904794137e-04 1.2999389662e-04 -5.6747567915e-05 -1.0687103050e-05 -1.4062637726e-06 -5.3810704807e-07 6.4328613288e-04 9.9568953441e-05 -4.4139380990e-05 -8.9375631428e-06 -1.0924993807e-06 4.8336470218e-04 7.4195371276e-05 -2.4396442286e-05 4.4866333891e-07 3.2973819828e-04 5.7043142119e-05 1.3503067822e-05 1.8229860209e-04 5.2256166788e-05 6.0999952288e-05
  18 1.1065467140e-03 5.4727025993e-04 1.0408326858e-04 7.1460030066e-06 -1.7346104248e-06 -6.2754617870e-07 -1.0230608178e-07 -1.0235591566e-08 -6.7678802395e-10 -2.2468776014e-09 1.3056147221e-03 3.5335799022e-04 -2.5384948365e-05 -5.9843340585e-06 -4.1352216907e-07 -1.4258965954e-08 3.4661756069e-09 1.3637143646e-09 -3.0322246964e-09 1.1705906718e-03 2.5845738601e-04 -5.0770026496e-05 -8.6565326688e-06 -7.0724309233e-07 -3.9888947071e-08 1.9084605585e-09 -1.7290758377e-08 1.0390903652e-03 1.9681718460e-04 -6.1360587621e-05 -1.0527482148e-05 -1.0066955061e-06 -9.9060479865e-08 -1.1324463587e-07 8.7621248749e-04 1.5098071815e-04 -5.7879256494e-05 -1.0460245121e-05 -1.2851239346e-06 -4.1901786651e-07 7.1462688517e-04 1.1560023359e-04 -4.5165847690e-05 -8.8389888766e-06 -7.3755237431e-07 5.3760468024e-04 8.6147624258e-05 -2.4551771363e-05 1.4770620310e-06 3.6747407612e-04 6.5994708624e-05 1.6518411106e-05 2.0403024475e-04 5.9708195114e-05 6.9175445196e-05
  19 1.2037395640e-03 6.0767956792e-04 1.1890727824e-04 9.5040166668e-06 -1.4589548240e-06 -5.9470178952e-07 -9.6127204909e-08 -9.3354910154e-09 -5.2782425662e-10 -1.6743792947e-09 1.4415529121e-03 4.0048430237e-04 -2.2582992745e-05 -5.6911488627e-06 -3.5819415684e-07 -7.7851962016e-09 2.8795230625e-09 1.0458992207e-09 -2.3289807516e-09 1.2931631220e-03 2.9605691366e-04 -4.9572284481e-05 -8.2615035653e-06 -6.0365426921e-07 -2.5499695377e-08 2.3877114214e-09 -1.0529236910e-08 1.1470952891e-03 2.2633306990e-04 -6.1461571728e-05 -1.0147128608e-05 -8.7874582492e-07 -7.7994728985e-08 -7.9192318732e-08 9.6732286016e-04 1.7382526161e-04 -5.8593631338e-05 -1.0195487051e-05 -1.1742408710e-06 -2.9274391721e-07 7.8929660158e-04 1.3310653402e-04 -4.5863638696e-05 -8.6997442943e-06 -3.4516182297e-07 5.9450021817e-04 9.9218353395e-05 -2.4457614095e-05 2.6304839598e-06 4.0718970938e-04 7.5757506498e-05 1.9846220093e-05 2.2704413854e-04 6.7749089782e-05 7.7950591964e-05
  20 1.3007317395e-03 6.6959607748e-04 1.3441531857e-04 1.2020645458e-05 -1.1598037238e-06 -5.6145397790e-07 -9.0520331445e-08 -8.3002196918e-09 -4.2260207241e-10 -1.0943693911e-09 1.5812822131e-03 4.4984682065e-04 -1.9455048152e-05 -5.4034166622e-06 -3.1187528188e-07 -3.9116024816e-09 2.6000372077e-09 9.1883552332e-10 -1.6232717570e-09 1.4202950580e-03 3.3605666319e-04 -4.7964549299e-05 -7.8705580503e-06 -5.1511488285e-07 -1.5714435440e-08 2.7781801722e-09 -3.7997901971e-09 1.2594304480e-03 2.5804015527e-04 -6.1126580513e-05 -9.7539444420e-06 -7.6510624681e-07 -6.1518142740e-08 -4.4527116993e-08 1.0622487863e-03 1.9851146988e-04 -5.8907746694e-05 -9.9019481078e-06 -1.0728122393e-06 -1.5935587344e-07 8.6721184390e-04 1.5209246742e-04 -4.6240149210e-05 -8.5282434835e-06 8.3149505439e-08 6.5400807816e-04 1.1341686143e-04 -2.4120641804e-05 3.9054527446e-06 4.4886439200e-04 8.6339258054e-05 2.3483997411e-05 2.5133904627e-04 7.6381624746e-05 8.7329917436e-05
  21 1.3971926994e-03 7.3270361005e-04 1.5053918850e-04 1.4684913837e-05 -8.3945455713e-07 -5.2728693343e-07 -8.5376631221e-08 -7.3603021283e-09 -3.8996158604e-10 -5.0451406739e-10 1.7241957288e-03 5.0122826733e-04 -1.6032956503e-05 -5.1238409026e-06 -2.7308366187e-07 -1.8579168255e-09 2.5322182923e-09 8.0242388726e-10 -9.1021322725e-10 1.5516250366e-03 3.7832863878e-04 -4.5982040656e-05 -7.4882625823e-06 -4.4092045784e-07 -9.1014398815e-09 2.9742658085e-09 2.9544055068e-09 1.3758700843e-03 2.9187681703e-04 -6.0383858439e-05 -9.3562146689e-06 -6.6616700838e-07 -4.8540299913e-08 -9.1665620926e-09 1.1608479637e-03 2.2501766022e-04 -5.8840199579e-05 -9.5896288968e-06 -9.8075111135e-07 -1.9260768202e-08 9.4828317385e-04 1.7255412413e-04 -4.6306264809e-05 -8.3302232882e-06 5.4541785698e-07 7.1607788021e-04 1.2874880686e-04 -2.3546458273e-05 5.2981889960e-06 4.9247748030e-04 9.7743754239e-05 2.7428885526e-05 2.7691187045e-04 8.5606975859e-05 9.7316304722e-05
  22 1.4928817993e-03 7.9669937298e-04 1.6721208103e-04 1.7486825758e-05 -4.9971041442e-07 -4.9137473095e-07 -8.0614452745e-08 -6.8738009968e-09 -4.2981088454e-10 9.9366227757e-11 1.8696870038e-03 5.5440763351e-04 -1.2342991177e-05 -4.8527517352e-06 -2.4029176707e-07 -5.1737792063e-10 2.2879204028e-09 4.7374888065e-10 -1.8336004495e-10 1.6867724231e-03 4.2273301596e-04 -4.3657147239e-05 -7.1150397146e-06 -3.7980428509e-07 -3.7416824646e-09 2.5686287052e-09 9.8138861419e-09 1.4961705745e-03 3.2776711967e-04 -5.9261590209e-05 -8.9573598238e-06 -5.8156580740e-07 -3.8054909063e-08 2.7093618085e-08 1.2629648259e-03 2.5331061220e-04 -5.8410739379e-05 -9.2659279383e-06 -8.9707528473e-07 1.2746443729e-07 1.0324127259e-03 1.9447766160e-04 -4.6075240231e-05 -8.1089377572e-06 1.0402020945e-06 7.8065222941e-04 1.4521330050e-04 -2.2741088505e-05 6.8051791731e-06 5.3800489889e-04 1.0997043936e-04 3.1677163824e-05 3.0375646303e-04 9.5424043284e-05 1.0791055255e-04
